matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
5358,Brigham Young,3,10716,Wyoming,0,10717,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805693.html,False,False
5359,Memphis,0,10718,Tulane,0,10719,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805695.html,False,True
5360,Mississippi,0,10720,Arkansas,0,10721,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805697.html,False,True
5361,Oklahoma,0,10722,Oklahoma St.,0,10723,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805699.html,False,True
5362,New Jersey Tech,0,10724,Chicago St.,0,10725,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805701.html,False,True
5363,Arizona St.,0,10726,Oregon St.,0,10727,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805675.html,False,True
5364,Wofford,0,10728,Appalachian St.,0,10729,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818587.html,False,True
5365,Wichita St.,0,10730,Indiana St.,0,10731,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818581.html,True,False
5366,Texas Southern,0,10732,Alcorn St.,0,10733,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805703.html,False,True
5367,Seton Hall,0,10734,Marquette,0,10735,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805704.html,False,True
5368,New Mexico,0,10736,Air Force,0,10737,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805706.html,False,True
5369,Butler,0,10738,Cleveland St.,0,10739,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818582.html,True,True
5370,Belmont,0,10740,North Florida,0,10741,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818593.html,True,True
5371,Jackson State,0,10742,Alabama A&M,0,10743,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805709.html,False,True
5372,Dartmouth,0,10744,Pennsylvania,0,10745,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805711.html,False,False
5373,Columbia,0,10746,Brown,0,10747,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805713.html,False,True
5374,Cornell,0,10748,Yale,0,10749,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805715.html,False,True
5375,Providence,0,10750,Rutgers,0,10751,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805717.html,False,True
5376,Oakland,0,10752,Southern Utah,0,10753,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818455.html,True,True
5377,Chattanooga,0,10754,Furman,0,10755,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818588.html,False,False
5378,North Texas,0,10756,Troy,0,10757,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818524.html,True,True
