matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
1911,Weber St.,0,3822,St. Katherine,0,3823,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881317.html,False,False
1912,New Mexico,0,3824,New Mexico St.,0,3825,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873813.html,False,False
1913,Denver,0,3826,Belmont,0,3827,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870308.html,False,True
1914,Central Florida,0,3828,Jacksonville,0,3829,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870271.html,False,False
1915,Liberty,0,3830,Howard,0,3831,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870273.html,False,True
1916,St. Francis (PA),0,3832,Duquesne,0,3833,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870275.html,False,False
1917,Purdue,0,3834,Maryland - E. Shore,0,3835,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870277.html,False,True
1918,Providence,0,3836,Yale,0,3837,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870279.html,False,True
1919,Wake Forest,0,3838,St. Bonaventure,0,3839,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870281.html,False,True
1920,Longwood,0,3840,VA Intermont,0,3841,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870283.html,False,True
1921,Cincinnati,0,3842,Pittsburgh,0,3843,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881311.html,True,True
1922,Youngstown St.,0,3844,Bethune-Cookman,0,3845,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870284.html,False,True
1923,South Carolina State,0,3846,Coastal Carolina,0,3847,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870286.html,False,True
1924,Middle Tennessee St.,0,3848,Tennessee Temple,0,3849,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870288.html,False,False
1925,Oklahoma St.,7,3850,Delaware State,0,3851,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870290.html,False,True
1926,Murray St.,0,3852,Southern Illinois,0,3853,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870292.html,False,True
1927,Illinois-Chicago,0,3854,Purdue-Calumet,0,3855,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870294.html,False,True
1928,Oklahoma,0,3856,Texas-Arlington,0,3857,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870296.html,False,True
1929,South Alabama,0,3858,Dillard,0,3859,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870297.html,False,True
