matchup_id,home_first,home_second,home_ot,home_total,away_first,away_second,away_ot,away_total
384,38.0,42.0,0.0,80.0,38.0,42.0,0.0,62.0
385,31.0,30.0,0.0,61.0,31.0,30.0,0.0,46.0
386,37.0,54.0,0.0,91.0,37.0,54.0,0.0,62.0
387,32.0,33.0,0.0,65.0,32.0,33.0,0.0,44.0
388,48.0,38.0,0.0,86.0,48.0,38.0,0.0,62.0
389,27.0,43.0,0.0,70.0,27.0,43.0,0.0,55.0
390,34.0,26.0,0.0,60.0,34.0,26.0,0.0,46.0
391,34.0,37.0,0.0,71.0,34.0,37.0,0.0,74.0
392,31.0,42.0,0.0,73.0,31.0,42.0,0.0,63.0
393,36.0,29.0,0.0,65.0,36.0,29.0,0.0,48.0
394,30.0,39.0,0.0,69.0,30.0,39.0,0.0,61.0
395,34.0,29.0,0.0,63.0,34.0,29.0,0.0,71.0
396,30.0,23.0,0.0,53.0,30.0,23.0,0.0,48.0
397,53.0,51.0,0.0,104.0,53.0,51.0,0.0,67.0
398,42.0,45.0,0.0,87.0,42.0,45.0,0.0,48.0
399,20.0,30.0,0.0,50.0,20.0,30.0,0.0,69.0
400,41.0,41.0,0.0,82.0,41.0,41.0,0.0,51.0
401,37.0,24.0,0.0,61.0,37.0,24.0,0.0,44.0
402,27.0,35.0,0.0,62.0,27.0,35.0,0.0,55.0
403,30.0,35.0,0.0,65.0,30.0,35.0,0.0,55.0
404,41.0,27.0,0.0,68.0,41.0,27.0,0.0,67.0
