box_score_id,player_id,minutes_played,fg,fg_a,two_pt,two_pt_a,three_pt,three_pt_a,ft,ft_a,o_reb,d_reb,assist,pf,stl,to,blk,pts
9377,797649,38,6,14,4,7,2,7,6,9,1,2,0,4,4,1,0,20
9377,792058,30,5,9,5,9,0,0,0,0,1,2,0,4,2,2,1,10
9377,789028,26,4,8,4,8,0,0,0,0,0,2,5,2,1,5,0,8
9377,792067,21,2,8,1,3,1,5,3,4,0,1,0,3,0,4,1,8
9377,775523,11,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2
9377,789029,17,4,8,1,4,3,4,1,2,0,4,0,0,2,0,0,12
9377,789053,21,1,2,1,1,0,1,4,4,0,0,3,1,0,2,0,6
9377,792062,19,3,3,3,3,0,0,0,0,1,3,0,4,0,0,1,6
9377,790779,5,1,3,1,3,0,0,0,0,0,2,0,1,0,0,0,2
9377,786836,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9377,792056,5,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0
9378,774806,29,6,10,6,9,0,1,4,5,1,8,2,4,0,2,1,16
9378,775823,29,7,11,6,7,1,4,0,0,2,2,2,4,4,1,0,15
9378,791041,38,4,10,1,3,3,7,2,3,1,3,2,3,0,5,0,13
9378,789023,37,3,8,2,2,1,6,5,8,0,3,7,4,2,4,0,12
9378,791038,33,3,4,2,2,1,2,1,2,0,1,5,3,1,3,0,8
9378,775205,23,2,4,0,0,2,4,3,3,0,2,1,2,0,0,1,9
9378,796714,11,3,5,3,5,0,0,0,0,2,8,0,3,0,1,0,6
9379,797323,38,5,18,4,8,1,10,15,15,0,4,6,4,4,4,1,26
9379,786236,40,9,22,5,15,4,7,3,5,4,5,0,4,1,4,0,25
9379,797325,37,5,8,5,8,0,0,0,2,7,5,5,2,2,1,0,10
9379,797329,29,3,7,0,2,3,5,0,0,2,2,0,4,1,3,0,9
9379,797327,33,2,9,2,9,0,0,2,4,1,2,0,3,1,0,0,6
9379,776478,9,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0
9379,781002,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9379,786233,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9379,786246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9380,797050,34,4,12,3,7,1,5,2,4,2,5,1,3,0,2,0,11
9380,780394,33,5,7,4,4,1,3,2,2,1,6,0,1,1,0,0,13
9380,780391,28,2,3,2,3,0,0,2,2,0,3,4,4,2,3,2,6
9380,790871,35,5,11,5,9,0,2,6,6,0,7,3,2,0,3,0,16
9380,776473,28,2,5,2,4,0,1,0,1,0,2,4,3,0,0,0,4
9380,797048,12,1,4,1,4,0,0,0,0,0,1,0,1,0,1,0,2
9380,780392,19,5,6,3,3,2,3,0,0,1,0,1,0,1,1,0,12
9380,791573,8,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,2
9380,785783,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9381,791949,29,3,9,2,6,1,3,1,2,0,6,0,3,0,2,1,8
9381,797690,33,0,6,0,4,0,2,2,2,2,3,1,3,3,0,0,2
9381,797691,19,2,3,2,3,0,0,1,2,0,2,3,3,1,0,0,5
9381,797689,32,4,9,2,4,2,5,0,0,0,1,1,0,1,1,0,10
9381,780747,38,7,14,7,9,0,5,4,4,2,4,3,0,0,2,0,18
9381,776014,9,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0
9381,785304,25,5,11,4,4,1,7,0,0,0,2,3,4,1,1,0,11
9381,784336,9,1,2,1,2,0,0,1,2,1,3,0,1,1,1,1,3
9381,791946,6,1,3,1,1,0,2,0,0,0,0,0,0,1,0,0,2
9381,791948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9382,797721,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9382,786257,40,2,6,2,5,0,1,4,4,2,6,3,5,1,2,1,8
9382,786263,34,3,11,2,7,1,4,0,1,3,5,1,1,2,0,0,7
9382,785661,40,9,15,9,11,0,4,7,9,1,1,0,1,1,1,0,25
9382,775825,40,3,8,2,6,1,2,5,6,0,3,1,3,2,2,0,12
9382,792121,32,0,2,0,0,0,2,0,0,1,3,2,5,1,0,1,0
9382,797725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9382,792122,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9383,786358,37,2,7,2,4,0,3,0,0,1,1,0,2,0,1,0,4
9383,775418,24,5,7,5,7,0,0,4,4,2,5,0,4,0,2,1,14
9383,780306,40,5,12,5,12,0,0,8,9,3,5,3,3,1,6,0,18
9383,797116,36,1,7,1,3,0,4,0,0,0,3,3,3,0,2,0,2
9383,780312,37,2,7,0,0,2,7,0,0,0,4,2,2,2,4,0,6
9383,791535,10,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9383,775846,16,1,2,0,1,1,1,0,0,0,2,0,3,0,0,0,3
9384,796892,17,2,4,2,4,0,0,2,2,0,1,0,5,0,2,0,6
9384,796891,29,4,12,4,10,0,2,2,2,2,5,1,4,1,4,3,10
9384,796884,38,2,9,0,5,2,4,4,4,0,4,4,3,2,1,0,10
9384,796882,35,4,11,1,4,3,7,3,4,1,3,1,2,1,3,0,14
9384,790447,27,2,10,2,9,0,1,0,0,1,4,2,1,0,0,1,4
9384,796890,9,1,1,1,1,0,0,3,3,0,1,0,3,0,2,0,5
9384,796888,12,1,2,1,1,0,1,0,0,0,2,2,2,3,2,0,2
9384,796887,23,2,3,1,1,1,2,0,0,1,3,1,2,0,4,0,5
9384,796881,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9385,781577,29,7,14,4,9,3,5,5,9,2,4,2,0,0,1,0,22
9385,775910,26,4,6,4,4,0,2,4,4,1,5,5,1,5,0,3,12
9385,786451,23,4,6,4,4,0,2,2,2,0,1,1,2,0,4,1,10
9385,780600,31,3,8,2,5,1,3,2,2,1,4,1,1,1,3,0,9
9385,781387,30,1,5,0,2,1,3,0,0,2,2,2,0,2,2,0,3
9385,800084,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
9385,791763,12,0,4,0,1,0,3,0,0,1,0,0,3,0,0,0,0
9385,790888,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9385,786456,10,1,1,1,1,0,0,0,0,1,5,0,2,0,1,1,2
9385,780268,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
9385,797561,14,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0
9385,780020,16,3,7,2,3,1,4,0,1,0,5,1,4,1,0,0,7
9385,793065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9385,786457,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
9386,791281,35,4,15,2,8,2,7,2,2,3,8,1,2,0,3,1,12
9386,792276,36,6,11,5,8,1,3,3,3,1,7,5,2,2,5,1,16
9386,791278,28,2,3,1,1,1,2,0,0,0,3,0,3,0,0,0,5
9386,786026,20,0,7,0,6,0,1,0,0,0,0,1,1,0,2,0,0
9386,785507,38,3,7,1,1,2,6,0,0,0,1,0,1,2,0,2,8
9386,796534,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9386,785764,14,0,1,0,1,0,0,3,4,1,2,0,3,0,1,0,3
9386,796536,12,1,3,1,3,0,0,0,0,1,0,0,5,0,0,0,2
9386,796535,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
9386,785398,10,1,4,0,1,1,3,0,0,1,0,1,1,0,0,0,3
9387,781579,30,6,11,6,11,0,0,1,3,5,7,1,2,3,1,0,13
9387,775696,28,4,9,3,5,1,4,2,4,0,4,1,3,0,1,0,11
9387,786731,38,4,10,4,10,0,0,5,6,3,8,2,1,1,4,4,13
9387,798023,30,3,9,1,5,2,4,1,3,0,4,2,3,1,2,0,9
9387,780347,34,1,4,0,1,1,3,0,0,1,0,4,2,0,1,1,3
9387,776481,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9387,798017,14,0,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0
9387,798008,17,2,4,0,1,2,3,0,0,0,1,3,3,2,2,0,6
9387,792358,7,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,2
9388,786566,36,9,15,6,8,3,7,0,0,1,10,0,3,0,0,0,21
9388,786568,16,1,1,1,1,0,0,1,5,2,3,0,5,1,0,0,3
9388,791993,15,1,3,1,2,0,1,0,0,0,0,0,3,0,2,0,2
9388,781189,25,3,5,2,3,1,2,4,4,1,2,2,5,2,3,1,11
9388,781188,38,6,17,5,11,1,6,12,12,0,3,12,2,3,3,0,25
9388,791997,26,5,13,2,5,3,8,0,0,1,9,0,1,0,0,0,13
9388,781204,21,0,2,0,0,0,2,0,0,1,4,0,2,0,1,0,0
9388,786562,23,1,3,0,2,1,1,0,0,1,1,0,1,0,1,0,3
9389,786203,31,2,11,1,4,1,7,0,0,0,3,0,3,1,2,0,5
9389,786197,32,6,9,6,9,0,0,4,4,3,6,0,4,0,2,0,16
9389,780717,30,5,15,5,12,0,3,5,12,4,6,2,2,0,3,0,15
9389,791742,32,5,11,4,7,1,4,2,2,2,8,0,3,0,1,1,13
9389,776266,35,4,10,4,8,0,2,1,2,0,0,2,1,1,0,0,9
9389,776328,14,3,6,3,4,0,2,1,2,0,1,1,0,0,0,0,7
9389,791738,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9389,791741,19,2,3,1,1,1,2,0,0,0,2,0,5,0,0,0,5
9389,774859,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9390,785423,26,2,4,2,3,0,1,7,8,0,5,0,2,1,1,0,11
9390,775676,22,4,6,4,6,0,0,1,2,3,6,1,2,2,1,1,9
9390,786210,32,0,6,0,3,0,3,4,4,0,3,1,3,3,1,0,4
9390,785422,39,6,17,3,7,3,10,7,8,1,3,5,1,1,6,2,22
9390,774957,21,3,4,2,2,1,2,4,5,0,0,1,5,0,0,0,11
9390,786298,30,4,9,1,3,3,6,0,1,2,5,3,3,1,2,1,11
9390,785425,30,4,8,2,3,2,5,5,6,2,7,1,1,0,2,0,15
9391,781300,35,4,9,4,9,0,0,7,7,3,7,2,5,2,3,0,15
9391,790803,6,2,3,2,3,0,0,0,0,1,0,0,2,0,1,0,4
9391,790801,31,0,4,0,2,0,2,2,2,1,1,1,2,0,0,0,2
9391,781304,26,4,16,2,6,2,10,2,5,0,0,2,3,0,2,0,12
9391,781302,26,3,7,2,4,1,3,1,2,3,3,0,4,1,1,1,8
9391,796364,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9391,796363,20,5,12,3,6,2,6,0,0,0,2,1,1,1,1,0,12
9391,796360,32,7,10,7,10,0,0,3,4,2,7,2,3,3,3,0,17
9391,781305,8,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0
9391,780598,9,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0
9391,790802,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3
9392,776462,38,6,11,5,7,1,4,6,6,4,7,0,4,0,1,1,19
9392,775642,29,1,6,1,4,0,2,2,2,3,2,2,5,2,3,0,4
9392,791629,38,4,11,2,6,2,5,1,4,2,4,1,3,2,1,1,11
9392,796974,36,5,17,4,12,1,5,6,7,1,5,2,1,1,2,0,17
9392,781199,38,1,13,0,5,1,8,4,4,1,6,2,4,0,3,0,7
9392,791626,15,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
9392,791628,12,2,2,1,1,1,1,3,3,0,2,1,3,0,0,0,8
9392,786720,19,1,3,1,2,0,1,2,3,0,1,3,0,1,2,0,4
9393,780634,31,3,9,3,9,0,0,3,7,3,12,0,3,0,0,0,9
9393,791826,29,2,4,2,3,0,1,0,0,0,0,2,2,0,2,1,4
9393,786785,29,4,9,1,2,3,7,0,0,0,3,1,4,0,3,0,11
9393,780633,43,3,11,0,5,3,6,3,3,0,5,4,5,1,4,1,12
9393,776009,38,8,13,7,11,1,2,6,9,1,4,7,2,4,4,1,23
9393,797389,14,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0
9393,786783,27,2,7,2,6,0,1,2,3,1,2,0,3,4,1,0,6
9393,786784,14,5,9,4,6,1,3,1,2,1,2,0,3,0,0,0,12
9394,791846,23,1,4,1,3,0,1,0,0,1,1,2,2,0,2,1,2
9394,797222,26,5,8,5,8,0,0,3,4,4,6,1,2,2,3,1,13
9394,781526,21,6,10,5,9,1,1,2,2,3,0,1,3,0,4,1,15
9394,797218,33,7,13,1,3,6,10,1,3,0,4,3,0,1,2,0,21
9394,775697,28,7,13,1,2,6,11,0,0,1,4,7,0,0,2,0,20
9394,797223,11,1,2,1,2,0,0,0,0,1,2,0,3,0,1,0,2
9394,791453,10,0,4,0,0,0,4,2,2,0,2,1,0,2,0,1,2
9394,791454,13,3,6,3,6,0,0,1,1,2,6,0,3,0,0,0,7
9394,797217,19,1,3,1,3,0,0,4,4,0,3,2,2,0,0,1,6
9394,797221,6,1,2,1,2,0,0,0,2,0,2,0,2,0,1,0,2
9394,786291,3,1,2,1,2,0,0,0,0,1,1,0,0,0,0,0,2
9394,791455,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
9394,781529,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9394,798339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9395,785458,30,6,12,5,9,1,3,3,7,0,5,2,4,0,2,0,16
9395,780798,26,3,5,3,3,0,2,0,0,0,2,1,0,0,0,2,6
9395,800055,8,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,2
9395,785454,28,1,11,0,7,1,4,1,2,0,2,4,2,2,4,0,4
9395,785453,31,2,10,2,5,0,5,2,2,1,3,0,1,1,3,0,6
9395,790915,14,6,9,6,9,0,0,2,2,1,2,1,2,0,0,0,14
9395,790914,13,4,4,4,4,0,0,0,0,1,1,0,2,0,1,0,8
9395,790913,30,0,8,0,7,0,1,1,2,3,3,6,2,1,4,0,1
9395,774940,7,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0
9395,790911,5,2,2,2,2,0,0,1,1,1,1,0,1,1,0,0,5
9395,790912,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9395,785456,4,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,2
9395,796458,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9396,785800,23,5,10,2,4,3,6,0,0,1,5,0,3,0,1,0,13
9396,785799,20,3,5,3,5,0,0,3,4,2,2,0,2,0,0,1,9
9396,791676,28,0,6,0,1,0,5,3,4,0,5,6,2,0,2,0,3
9396,780554,23,1,6,1,5,0,1,0,0,0,2,1,2,0,1,1,2
9396,780553,32,8,14,8,13,0,1,5,5,1,5,2,4,2,6,1,21
9396,797426,4,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0
9396,791678,10,1,1,1,1,0,0,0,0,1,3,1,0,0,0,0,2
9396,785807,6,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,3
9396,780760,20,4,6,1,3,3,3,2,2,1,1,1,4,0,0,2,13
9396,797427,23,4,9,2,4,2,5,0,0,0,3,0,0,1,0,0,10
9396,791677,11,1,2,1,1,0,1,2,2,0,2,0,0,3,0,0,4
9397,792249,27,3,4,3,4,0,0,0,0,1,4,0,1,0,2,0,6
9397,781430,34,6,11,6,8,0,3,3,7,3,6,2,5,1,3,0,15
9397,792248,36,5,12,2,3,3,9,5,6,0,1,1,2,1,0,0,18
9397,781445,31,3,14,3,6,0,8,6,6,1,6,0,1,1,2,0,12
9397,768845,31,4,14,3,10,1,4,2,2,0,4,2,2,1,3,1,11
9397,781448,23,2,2,2,2,0,0,0,0,3,7,3,1,1,1,0,4
9397,792250,15,2,3,1,1,1,2,1,2,0,0,0,0,2,1,0,6
9397,792251,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9398,791140,28,4,6,4,6,0,0,3,9,1,6,0,4,0,0,3,11
9398,791138,30,1,2,1,2,0,0,4,7,4,3,1,1,1,0,0,6
9398,786084,33,4,8,3,4,1,4,7,10,1,5,3,4,0,2,1,16
9398,780910,33,5,13,4,7,1,6,5,6,0,6,3,3,2,3,0,16
9398,780288,23,0,6,0,3,0,3,4,6,0,2,1,1,1,0,0,4
9398,796794,12,3,6,3,6,0,0,0,0,1,1,0,2,0,0,0,6
9398,780912,7,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2
9398,780911,20,6,10,3,5,3,5,1,1,1,4,0,0,0,0,0,16
9398,781635,14,0,1,0,0,0,1,0,0,1,2,1,2,0,0,0,0
9399,780282,32,5,9,5,9,0,0,4,4,4,10,2,3,1,0,4,14
9399,785330,21,2,6,1,2,1,4,0,0,0,3,1,5,0,0,0,5
9399,780277,36,3,14,2,10,1,4,5,5,0,5,0,2,1,3,0,12
9399,785327,32,4,10,3,5,1,5,0,0,1,5,2,4,2,1,0,9
9399,780280,37,11,20,9,15,2,5,3,3,0,1,1,3,0,2,0,27
9399,785329,10,0,1,0,0,0,1,0,0,0,3,2,3,0,1,0,0
9399,796662,10,0,1,0,0,0,1,2,2,0,1,0,1,0,0,0,2
9399,791003,5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
9399,785326,14,0,1,0,0,0,1,0,0,0,2,0,4,0,1,0,0
9399,780279,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
9400,775897,27,5,6,5,6,0,0,0,0,2,1,3,4,1,0,0,10
9400,780324,31,8,14,8,14,0,0,2,2,3,8,4,3,1,3,3,18
9400,791543,29,3,7,1,3,2,4,4,5,0,1,3,1,0,0,0,12
9400,786530,35,3,8,0,1,3,7,0,0,0,2,1,0,0,2,0,9
9400,780317,32,5,8,2,2,3,6,1,1,0,5,2,2,2,1,0,14
9400,797092,9,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
9400,791545,13,1,3,1,3,0,0,0,0,0,1,1,1,0,2,0,2
9400,791547,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9400,784246,18,0,3,0,2,0,1,0,0,2,4,2,1,0,0,0,0
9400,797091,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9400,775437,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9400,791546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9401,791391,32,3,6,3,6,0,0,2,3,2,1,0,1,0,1,2,8
9401,797156,17,1,5,1,3,0,2,0,0,1,1,0,2,0,2,0,2
9401,791390,37,6,13,5,11,1,2,0,0,2,5,1,1,2,0,1,13
9401,775743,18,1,4,1,4,0,0,0,0,0,1,1,2,0,1,0,2
9401,780130,39,4,13,4,10,0,3,3,3,1,2,2,0,2,0,0,11
9401,791388,9,1,2,0,0,1,2,0,0,0,2,0,2,1,2,0,3
9401,780133,27,1,5,1,4,0,1,0,0,0,5,0,0,0,2,0,2
9401,780407,16,3,4,1,2,2,2,0,0,0,0,1,0,1,1,0,8
9401,797158,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9401,791389,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9401,797157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,775705,13,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0
9402,791652,31,13,13,13,13,0,0,6,10,1,4,0,4,0,2,1,32
9402,786495,34,2,4,2,4,0,0,1,2,0,7,3,3,0,1,1,5
9402,791650,24,2,9,2,8,0,1,0,0,0,2,1,3,1,2,0,4
9402,776384,40,4,14,3,10,1,4,3,5,1,3,8,0,2,2,0,12
9402,791653,6,0,2,0,1,0,1,0,0,0,1,0,3,0,1,0,0
9402,797289,15,2,2,2,2,0,0,1,1,0,0,0,1,4,0,0,5
9402,797286,8,1,2,0,0,1,2,0,0,0,2,0,0,1,0,0,3
9402,797285,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9402,797283,23,4,7,1,2,3,5,1,1,2,3,1,2,0,0,0,12
9402,791654,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9403,786635,32,9,10,7,8,2,2,12,14,3,5,2,1,2,3,0,32
9403,791822,38,2,4,1,2,1,2,0,0,0,5,0,2,0,2,0,5
9403,781543,18,0,6,0,3,0,3,0,0,0,2,2,1,0,0,0,0
9403,780642,33,6,12,5,8,1,4,2,3,0,5,3,1,1,2,0,15
9403,776449,11,3,5,2,3,1,2,0,0,0,1,0,3,0,2,0,7
9403,798157,24,0,2,0,2,0,0,1,2,1,2,0,2,2,0,4,1
9403,791823,5,0,1,0,1,0,0,0,0,1,0,0,2,0,1,0,0
9403,791821,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
9403,786182,26,3,9,3,7,0,2,5,5,3,1,2,4,0,2,0,11
9403,786632,10,1,3,0,0,1,3,0,0,0,0,0,1,0,1,0,3
9404,790839,17,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,3
9404,785388,19,3,4,3,4,0,0,0,0,2,5,1,2,1,5,0,6
9404,796395,28,6,9,5,6,1,3,4,4,0,1,1,3,1,2,0,17
9404,785386,30,0,4,0,2,0,2,0,2,0,0,1,4,1,1,0,0
9404,780373,35,2,7,0,1,2,6,2,2,0,4,6,0,1,1,0,8
9404,780370,23,2,6,1,3,1,3,3,4,3,4,0,2,1,0,0,8
9404,796393,21,8,10,8,10,0,0,4,5,3,6,1,4,0,1,1,20
9404,790840,16,1,5,0,1,1,4,2,2,0,6,3,2,0,2,1,5
9404,790841,11,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0
9405,791401,37,4,9,4,9,0,0,4,7,2,3,2,4,2,3,0,12
9405,786837,33,5,10,4,4,1,6,1,1,0,2,1,2,2,0,0,12
9405,780125,22,2,3,2,2,0,1,0,0,2,1,2,2,0,1,1,4
9405,785931,36,4,13,3,6,1,7,1,1,0,6,4,2,1,0,0,10
9405,780118,36,4,11,2,7,2,4,4,5,0,2,2,1,0,2,1,14
9405,797126,9,0,1,0,1,0,0,3,4,0,1,0,1,1,1,0,3
9405,797130,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
9405,797132,3,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0
9405,797125,17,1,2,0,0,1,2,0,0,0,1,2,4,0,3,0,3
9406,792351,26,6,8,5,7,1,1,2,2,2,5,1,2,0,0,0,15
9406,786723,25,5,11,5,11,0,0,3,3,1,6,8,3,1,2,0,13
9406,792349,18,5,9,5,8,0,1,1,1,0,8,0,1,0,0,2,11
9406,798060,18,1,3,0,1,1,2,2,2,1,4,3,3,0,2,2,5
9406,792355,28,6,10,3,3,3,7,0,0,0,1,4,0,0,1,0,15
9406,786724,19,3,5,1,2,2,3,0,0,2,1,1,0,1,2,0,8
9406,786726,10,4,4,3,3,1,1,0,0,0,0,1,0,0,1,0,9
9406,798059,5,2,4,2,2,0,2,0,0,0,1,0,0,0,1,0,4
9406,798061,24,4,5,4,5,0,0,4,4,0,5,3,4,4,1,0,12
9406,792348,16,2,4,2,2,0,2,0,0,0,0,1,1,0,0,0,4
9406,781573,5,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,2
9406,792347,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9406,798055,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9407,790781,28,5,13,5,13,0,0,1,2,5,2,0,3,0,3,2,11
9407,780040,31,1,6,1,6,0,0,1,2,0,2,2,1,0,1,0,3
9407,790785,32,5,13,5,10,0,3,3,4,2,2,2,0,2,2,0,13
9407,781232,32,6,11,6,9,0,2,1,1,0,1,2,1,0,0,0,13
9407,780037,27,3,7,2,5,1,2,1,4,0,2,4,1,2,1,0,8
9407,796343,4,1,2,1,2,0,0,0,0,1,0,0,1,0,0,0,2
9407,790783,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9407,790780,3,0,2,0,1,0,1,0,1,0,1,0,0,0,2,0,0
9407,796339,26,3,9,1,5,2,4,1,2,1,6,0,3,2,2,0,9
9407,785236,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9407,796345,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9407,780045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9408,791980,26,0,3,0,0,0,3,0,0,4,2,0,1,1,0,1,0
9408,785972,17,4,7,3,5,1,2,2,4,4,0,0,2,0,3,1,11
9408,780160,23,2,3,2,3,0,0,3,5,1,2,2,3,3,1,0,7
9408,791976,30,7,15,4,8,3,7,3,3,1,0,1,2,3,3,0,20
9408,791978,34,4,9,4,6,0,3,4,4,1,1,4,2,3,2,0,12
9408,785967,20,3,6,3,6,0,0,8,12,1,4,1,3,2,1,1,14
9408,791977,28,3,13,2,5,1,8,0,0,1,0,2,0,1,1,0,7
9408,785973,5,1,1,1,1,0,0,1,2,0,0,1,1,1,0,0,3
9408,797800,15,1,3,1,2,0,1,4,4,1,0,2,4,1,0,0,6
9408,797801,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9409,796439,22,7,10,7,10,0,0,4,6,1,1,1,5,1,1,0,18
9409,790884,20,5,6,5,6,0,0,2,2,2,2,1,4,1,4,2,12
9409,791635,35,2,10,2,4,0,6,0,0,0,2,6,1,1,8,0,4
9409,796438,27,0,1,0,0,0,1,1,2,0,1,2,0,2,2,0,1
9409,790883,30,11,14,10,12,1,2,8,10,0,6,0,4,1,4,0,31
9409,796442,21,3,7,3,7,0,0,0,0,7,3,0,5,0,1,0,6
9409,790885,27,4,7,1,2,3,5,0,0,1,4,2,3,1,0,0,11
9409,781262,18,1,2,1,2,0,0,0,0,1,1,0,1,0,0,0,2
9409,790520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,798342,25,1,5,1,4,0,1,0,0,1,3,0,2,1,2,0,2
9410,791465,19,4,8,4,8,0,0,3,5,1,4,1,0,0,0,1,11
9410,791464,27,3,9,0,0,3,9,2,2,0,3,3,4,1,1,0,11
9410,786304,32,2,6,1,3,1,3,1,1,0,0,4,4,4,1,0,6
9410,780197,38,11,18,7,11,4,7,2,2,1,0,5,3,0,2,0,28
9410,786840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,786303,8,1,1,1,1,0,0,0,0,1,2,0,2,0,0,2,2
9410,780200,15,1,1,1,1,0,0,0,0,0,3,2,5,0,0,0,2
9410,780616,2,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9410,798340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,798341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,798343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,786841,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9410,780196,34,6,10,5,8,1,2,9,11,0,4,2,2,1,3,0,22
9411,780346,37,10,20,9,18,1,2,10,12,2,9,3,3,0,1,0,31
9411,780338,15,2,3,2,3,0,0,0,0,1,2,1,4,0,0,0,4
9411,791030,35,6,10,2,4,4,6,3,4,1,2,0,1,1,2,0,19
9411,785477,36,5,10,4,6,1,4,3,3,0,2,3,1,2,2,0,14
9411,785475,32,3,5,2,4,1,1,6,8,2,6,4,3,1,5,0,13
9411,791032,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
9411,796689,15,4,5,4,5,0,0,1,2,1,5,0,3,0,3,1,9
9411,791031,9,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0
