matchup_id,date,city,state,country,arena,attendance
294,2010-11-15 20:00:00,Huntsville,Texas,,Bernard Johnson Coliseum,1290.0
295,2010-11-15 20:00:00,Bowling Green,Kentucky,,E.A. Diddle Arena,4510.0
296,2010-11-15 20:00:00,Bowling Green,Ohio,,Anderson Arena,1661.0
297,2010-11-15 20:15:00,Lafayette,Louisiana,,The Cajundome,3568.0
298,2010-11-15 20:30:00,Los Angeles,California,,Pauley Pavilion,
299,2010-11-15 21:00:00,Las Cruces,New Mexico,,Pan American Center,5004.0
300,2010-11-15 21:30:00,Winston-Salem,North Carolina,,Lawrence Joel Veterans Memorial Coliseum,1276.0
301,2010-11-15 22:00:00,Honolulu,Hawaii,,Stan Sheriff Center,
302,2010-11-15 22:00:00,Cedar City,Utah,,Centrum Arena,2345.0
303,2010-11-15 22:30:00,Los Angeles,California,,Galen Center,2912.0
304,2010-11-15 23:59:00,Memphis,Tennessee,,FedExForum,17873.0
305,2010-11-15 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,6054.0
306,2010-11-16 06:00:00,West Long Branch,New Jersey,,William T. Boylan Gymnasium,2308.0
307,2010-11-16 10:00:00,Carbondale,Illinois,,SIU Arena,4054.0
308,2010-11-16 14:00:00,Waco,Texas,,The Ferrell Center,5105.0
309,2010-11-16 17:30:00,Villanova,Pennsylvania,,The Pavilion,6500.0
310,2010-11-16 18:00:00,Gainesville,Florida,,Stephen C. O'Connell Center,12110.0
311,2010-11-16 19:00:00,Norfolk,Virginia,,Joseph G. Echols Memorial Hall,1586.0
312,2010-11-16 19:00:00,Tallahassee,Florida,,Donald L. Tucker Center,5899.0
313,2010-11-16 19:00:00,Wilmington,North Carolina,,Trask Coliseum,3374.0
314,2010-11-16 19:00:00,Charleston,South Carolina,,Carolina First Arena,3917.0
315,2010-11-16 19:00:00,Hanover,New Hampshire,,Edward Leede Arena,614.0
316,2010-11-16 19:00:00,Youngstown,Ohio,,Beeghly Physical Education Center,1561.0
317,2010-11-16 19:00:00,Manassas Park,Virginia,,Cameron Hall,1129.0
318,2010-11-16 19:00:00,Indianapolis,Indiana,,IUPUI Gymnasium,935.0
319,2010-11-16 19:00:00,Towson,Maryland,,Towson Center,2601.0
320,2010-11-16 19:00:00,Cincinnati,Ohio,,Cintas Center,9949.0
321,2010-11-16 19:00:00,Prairie View,Texas,,William J Nicks Auditorium,2876.0
322,2010-11-16 19:05:00,Fort Myers,Florida,,Alico Arena,2011.0
323,2010-11-16 19:30:00,University Park,Pennsylvania,,Bryce Jordan Center,5846.0
324,2010-11-16 19:30:00,Orangeburg,South Carolina,,Smith Hammond Middleton Memorial Center,681.0
325,2010-11-16 20:00:00,San Marcos,Texas,,Strahan Coliseum,3327.0
326,2010-11-16 20:00:00,Villanova,Pennsylvania,,The Pavilion,6500.0
327,2010-11-16 20:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,6913.0
328,2010-11-16 20:00:00,Louisville,Kentucky,,Freedom Hall,22723.0
329,2010-11-16 20:00:00,Lake Charles,Louisiana,,Burton Coliseum,621.0
330,2010-11-16 20:00:00,Cedar Falls,Iowa,,McLeod Center,3889.0
331,2010-11-16 20:05:00,Wichita,Kansas,,Charles Koch Arena,10387.0
332,2010-11-16 20:35:00,Iowa City,Iowa,,Carver-Hawkeye Arena,9023.0
333,2010-11-16 21:00:00,Dayton,Ohio,,University of Dayton Arena,12377.0
